"Table with row headers in column A and column headers in rows 5 through 9","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56"
NA,"65 years and over","352","2","351","2","99.599999999999994","0.20000000000000001","221","6","62.700000000000003","1.5","141","5","39.899999999999999","1.3","96","5","27.300000000000001","1.3","20","2","5.5999999999999996","0.59999999999999998","346","2","98.299999999999997","0.40000000000000002","46","3","12.9","0.90000000000000002","17","2","4.9000000000000004","0.5","345","2","97.900000000000006","0.40000000000000002","215","6","61.200000000000003","1.5","46","3","12.9","0.90000000000000002","41","3","11.6","0.80000000000000004","1","1","0.40000000000000002","0.20000000000000001"
"Wisconsin","All persons","5741","1","5428","11","94.5","0.20000000000000001","4295","21","74.799999999999997","0.40000000000000002","3557","21","62","0.40000000000000002","836","14","14.6","0.20000000000000001","84","5","1.5","0.10000000000000001","1897","16","33","0.29999999999999999","963","17","16.800000000000001","0.29999999999999999","180","7","3.1000000000000001","0.10000000000000001","1075","7","18.699999999999999","0.10000000000000001","621","8","10.800000000000001","0.10000000000000001","186","6","3.2000000000000002","0.10000000000000001","143","5","2.5","0.10000000000000001","313","11","5.5","0.20000000000000001"
NA,"Under 65 years","4779","3","4469","11","93.5","0.20000000000000001","3692","19","77.200000000000003","0.40000000000000002","3308","20","69.200000000000003","0.40000000000000002","435","12","9.0999999999999996","0.20000000000000001","50","5","1","0.10000000000000001","958","17","20.100000000000001","0.40000000000000002","851","16","17.800000000000001","0.29999999999999999","129","6","2.7000000000000002","0.10000000000000001","137","7","2.8999999999999999","0.10000000000000001","38","3","0.80000000000000004","0.10000000000000001","74","5","1.5","0.10000000000000001","55","3","1.1000000000000001","0.10000000000000001","311","11","6.5","0.20000000000000001"
NA,"Under 19 years","1350","4","1299","5","96.200000000000003","0.29999999999999999","940","11","69.700000000000003","0.69999999999999996","873","10","64.700000000000003","0.69999999999999996","69","4","5.0999999999999996","0.29999999999999999","16","3","1.2","0.20000000000000001","425","10","31.5","0.80000000000000004","418","11","31","0.80000000000000004","65","4","4.7999999999999998","0.29999999999999999","12","3","0.90000000000000002","0.20000000000000001","2","1","0.20000000000000001","0.10000000000000001","7","2","0.5","0.10000000000000001","2","1","0.10000000000000001","0.10000000000000001","51","4","3.7999999999999998","0.29999999999999999"
NA,"19 - 64 years","3429","4","3170","11","92.400000000000006","0.29999999999999999","2751","14","80.200000000000003","0.40000000000000002","2435","15","71","0.40000000000000002","367","10","10.699999999999999","0.29999999999999999","34","3","1","0.10000000000000001","533","11","15.6","0.29999999999999999","433","10","12.6","0.29999999999999999","64","4","1.8999999999999999","0.10000000000000001","125","5","3.6000000000000001","0.20000000000000001","35","3","1","0.10000000000000001","67","4","1.8999999999999999","0.10000000000000001","53","3","1.5","0.10000000000000001","259","9","7.5999999999999996","0.29999999999999999"
NA,"65 years and over","961","3","959","3","99.700000000000003","0.10000000000000001","603","7","62.799999999999997","0.69999999999999996","249","6","25.899999999999999","0.59999999999999998","400","7","41.600000000000001","0.69999999999999996","34","3","3.6000000000000001","0.29999999999999999","939","3","97.700000000000003","0.20000000000000001","112","4","11.6","0.5","50","3","5.2000000000000002","0.29999999999999999","938","3","97.599999999999994","0.20000000000000001","583","8","60.700000000000003","0.80000000000000004","112","4","11.6","0.5","88","4","9.1999999999999993","0.40000000000000002","3","1","0.29999999999999999","0.10000000000000001"
"Wyoming","All persons","567","1","508","5","89.5","0.90000000000000002","424","7","74.900000000000006","1.3","342","8","60.200000000000003","1.3999999999999999","89","6","15.699999999999999","1.1000000000000001","23","4","4.0999999999999996","0.59999999999999998","155","6","27.300000000000001","1","58","5","10.300000000000001","0.90000000000000002","12","2","2.1000000000000001","0.40000000000000002","102","3","18","0.40000000000000002","59","3","10.300000000000001","0.5","14","2","2.3999999999999999","0.40000000000000002","21","2","3.7000000000000002","0.40000000000000002","59","5","10.5","0.90000000000000002"
NA,"Under 65 years","473","2","414","5","87.5","1","365","7","77.299999999999997","1.3999999999999999","318","8","67.200000000000003","1.7","50","6","10.6","1.2","17","3","3.6000000000000001","0.69999999999999996","64","6","13.5","1.2","50","5","10.6","1","8","2","1.6000000000000001","0.5","11","2","2.2999999999999998","0.40000000000000002","2","1","0.5","0.20000000000000001","6","2","1.2","0.29999999999999999","9","2","2","0.40000000000000002","59","5","12.5","1"
NA,"Under 19 years","142","2","132","3","92.900000000000006","1.5","106","4","75","2.2999999999999998","96","5","67.299999999999997","2.8999999999999999","10","2","6.7999999999999998","1.7","6","2","4","1.2","30","3","21","2.2999999999999998","29","3","20.800000000000001","2.2999999999999998","4","2","3.1000000000000001","1.1000000000000001","1","1","0.5","0.5","Z","Z","Z","Z","Z","1","0.29999999999999999","0.5","Z","Z","Z","0.10000000000000001","10","2","7.0999999999999996","1.5"
NA,"19 - 64 years","331","3","282","5","85.200000000000003","1.2","259","5","78.299999999999997","1.5","222","6","67.200000000000003","1.7","40","4","12.199999999999999","1.2","11","2","3.3999999999999999","0.59999999999999998","34","4","10.199999999999999","1.1000000000000001","21","3","6.2999999999999998","0.90000000000000002","3","1","1","0.40000000000000002","10","2","3.1000000000000001","0.5","2","1","0.69999999999999996","0.20000000000000001","5","1","1.6000000000000001","0.40000000000000002","9","2","2.7999999999999998","0.5","49","4","14.800000000000001","1.2"
NA,"65 years and over","94","2","94","2","99.799999999999997","0.29999999999999999","59","3","62.700000000000003","2.7000000000000002","24","2","25.199999999999999","2.3999999999999999","39","3","41.200000000000003","2.7000000000000002","6","1","6.5999999999999996","1.3999999999999999","91","2","96.799999999999997","0.90000000000000002","8","1","8.5999999999999996","1.5","4","1","4.4000000000000004","1.1000000000000001","91","2","96.700000000000003","0.90000000000000002","56","3","59.700000000000003","2.7999999999999998","8","1","8.5999999999999996","1.5","11","1","12.1","1.5","Z","Z","0.20000000000000001","0.29999999999999999"
"Z - indicates that the value either represents or rounds to zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Source: U.S. Census Bureau, 2018 American Community Survey. (Numbers in thousands. Margins of Error calculated using replicate weights. Civilian noninstitutionalized population.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
